id,pokemon_id,types
3028,2084,Water
3029,2085,Fire
3030,2086,Normal
3031,2086,Fighting
3032,2087,Fire
3033,2087,Psychic
3034,2088,Water
3035,2089,Grass
3036,2090,Ice
3037,2091,Ice
3038,2091,Bug
3039,2092,Rock
3040,2093,Rock
3041,2094,Water
3042,2094,Fighting
3043,2095,Water
3044,2095,Fighting
3045,2096,Ghost
3046,2096,Steel
3047,2097,Electric
3048,2097,Dragon
3049,2098,Ground
3050,2098,Dark
3051,2099,Electric
3052,2099,Water
3053,2100,Normal
3054,2100,Dark
3055,2101,Fighting
3056,2101,Dark
3057,2102,Ice
3058,2102,Bug
3059,2103,Normal
3060,2103,Fighting
3061,2104,Flying
3062,2104,Fighting
3063,2105,Grass
3064,2105,Ghost
3065,2106,Grass
3066,2106,Ghost
3067,2107,Fire
3068,2107,Poison
3069,2108,Bug
3070,2108,Psychic
3071,2109,Bug
3072,2109,Psychic
3073,2110,Bug
3074,2110,Psychic
3075,2111,Dark
3076,2111,Grass
3077,2112,Dark
3078,2112,Grass
3079,2113,Ghost
3080,2113,Fighting
3081,2114,Steel
3082,2114,Flying
3083,2115,Steel
3084,2115,Flying
3085,2116,Water
3086,2116,Fire
3087,2117,Water
3088,2117,Fire
3089,2118,Electric
3090,2118,Poison
3091,2119,Electric
3092,2119,Poison
3093,2120,Water
3094,2121,Water
3095,2121,Steel
3096,2122,Water
3097,2122,Steel
3098,2123,Rock
3099,2123,Poison
3100,2124,Fire
3101,2124,Grass
3102,2125,Fairy
3103,2126,Fairy
3104,2126,Fighting
3105,2127,Fire
3106,2127,Grass
3107,2128,Fire
3108,2128,Grass
3109,2129,Ghost
3110,2130,Electric
3111,2131,Electric
3112,2131,Dragon
3113,2132,Ground
3114,2133,Electric
3115,2133,Water
3116,2134,Poison
3117,2134,Flying
3118,2135,Poison
3119,2135,Ground
3120,2136,Rock
3121,2137,Grass
3122,2137,Poison
3123,2138,Bug
3124,2139,Electric
3125,2140,Electric
3126,2141,Grass
3127,2141,Psychic
3128,2142,Grass
3129,2142,Psychic
3130,2143,Ground
3131,2144,Ground
3132,2145,Fighting
3133,2146,Fighting
3134,2147,Normal
3135,2148,Poison
3136,2149,Bug
3137,2150,Poison
3138,2151,Ground
3139,2151,Rock
3140,2152,Ground
3141,2152,Rock
3142,2153,Normal
3143,2154,Grass
3144,2155,Normal
3145,2156,Water
3146,2157,Water
3147,2158,Water
3148,2159,Water
3149,2160,Bug
3150,2160,Flying
3151,2161,Water
3152,2162,Water
3153,2162,Psychic
3154,2163,Psychic
3155,2163,Fairy
3156,2164,Bug
3157,2164,Flying
3158,2165,Ice
3159,2165,Psychic
3160,2166,Electric
3161,2167,Fire
3162,2168,Bug
3163,2169,Normal
3164,2170,Water
3165,2171,Bug
3166,2171,Poison
3167,2172,Water
3168,2172,Flying
3169,2173,Water
3170,2173,Ice
3171,2174,Normal
3172,2175,Normal
3173,2176,Water
3174,2177,Electric
3175,2178,Fire
3176,2179,Normal
3177,2180,Rock
3178,2180,Water
3179,2181,Rock
3180,2181,Water
3181,2182,Bug
3182,2182,Poison
3183,2183,Rock
3184,2183,Water
3185,2184,Rock
3186,2184,Water
3187,2185,Rock
3188,2185,Flying
3189,2186,Normal
3190,2187,Ice
3191,2187,Flying
3192,2188,Electric
3193,2188,Flying
3194,2189,Fire
3195,2189,Flying
3196,2190,Dragon
3197,2191,Dragon
3198,2192,Dragon
3199,2192,Flying
3200,2193,Bug
3201,2193,Poison
3202,2194,Psychic
3203,2195,Psychic
3204,2196,Grass
3205,2197,Grass
3206,2198,Grass
3207,2199,Fire
3208,2200,Fire
3209,2201,Fire
3210,2202,Water
3211,2203,Water
3212,2204,Normal
3213,2204,Flying
3214,2205,Water
3215,2206,Normal
3216,2207,Normal
3217,2208,Normal
3218,2208,Flying
3219,2209,Normal
3220,2209,Flying
3221,2210,Bug
3222,2210,Flying
3223,2211,Bug
3224,2211,Flying
3225,2212,Bug
3226,2212,Poison
3227,2213,Bug
3228,2213,Poison
3229,2214,Poison
3230,2214,Flying
3231,2215,Normal
3232,2215,Flying
3233,2216,Water
3234,2216,Electric
3235,2217,Water
3236,2217,Electric
3237,2218,Electric
3238,2219,Fairy
3239,2220,Normal
3240,2220,Fairy
3241,2221,Fairy
3242,2222,Fairy
3243,2222,Flying
3244,2223,Psychic
3245,2223,Flying
3246,2224,Psychic
3247,2224,Flying
3248,2225,Electric
3249,2226,Normal
3250,2226,Flying
3251,2227,Electric
3252,2228,Electric
3253,2229,Grass
3254,2230,Water
3255,2230,Fairy
3256,2231,Water
3257,2231,Fairy
3258,2232,Rock
3259,2233,Water
3260,2234,Grass
3261,2234,Flying
3262,2235,Grass
3263,2235,Flying
3264,2236,Grass
3265,2236,Flying
3266,2237,Normal
3267,2238,Normal
3268,2239,Grass
3269,2240,Grass
3270,2241,Bug
3271,2241,Flying
3272,2242,Water
3273,2242,Ground
3274,2243,Water
3275,2243,Ground
3276,2244,Psychic
3277,2245,Dark
3278,2246,Dark
3279,2246,Flying
3280,2247,Water
3281,2247,Psychic
3282,2248,Grass
3283,2248,Poison
3284,2249,Normal
3285,2250,Ghost
3286,2251,Psychic
3287,2252,Psychic
3288,2253,Normal
3289,2253,Psychic
3290,2254,Bug
3291,2255,Bug
3292,2255,Steel
3293,2256,Normal
3294,2257,Ground
3295,2257,Flying
3296,2258,Steel
3297,2258,Ground
3298,2259,Fairy
3299,2260,Normal
3300,2260,Flying
3301,2261,Fairy
3302,2262,Water
3303,2262,Poison
3304,2263,Bug
3305,2263,Steel
3306,2264,Bug
3307,2264,Rock
3308,2265,Bug
3309,2265,Fighting
3310,2266,Dark
3311,2266,Ice
3312,2267,Normal
3313,2268,Normal
3314,2269,Fire
3315,2270,Fire
3316,2270,Rock
3317,2271,Normal
3318,2271,Flying
3319,2272,Ice
3320,2272,Ground
3321,2273,Ice
3322,2273,Ground
3323,2274,Water
3324,2274,Rock
3325,2275,Water
3326,2276,Water
3327,2277,Ice
3328,2277,Flying
3329,2278,Water
3330,2278,Flying
3331,2279,Steel
3332,2279,Flying
3333,2280,Dark
3334,2280,Fire
3335,2281,Dark
3336,2281,Fire
3337,2282,Poison
3338,2283,Water
3339,2283,Dragon
3340,2284,Ground
3341,2285,Ground
3342,2286,Normal
3343,2287,Normal
3344,2288,Normal
3345,2289,Fighting
3346,2290,Fighting
3347,2291,Ice
3348,2291,Psychic
3349,2292,Electric
3350,2293,Poison
3351,2294,Fire
3352,2295,Normal
3353,2296,Normal
3354,2297,Electric
3355,2298,Fire
3356,2299,Water
3357,2300,Rock
3358,2300,Ground
3359,2301,Rock
3360,2301,Ground
3361,2302,Rock
3362,2302,Dark
3363,2303,Psychic
3364,2303,Flying
3365,2304,Electric
3366,2305,Electric
3367,2306,Electric
3368,2307,Electric
3369,2308,Electric
3370,2309,Electric
3371,2310,Electric
3372,2311,Fire
3373,2311,Flying
3374,2312,Psychic
3375,2312,Grass
3376,2313,Grass
3377,2314,Grass
3378,2315,Grass
3379,2316,Fire
3380,2317,Fire
3381,2317,Fighting
3382,2318,Fire
3383,2318,Fighting
3384,2319,Water
3385,2320,Water
3386,2320,Ground
3387,2321,Electric
3388,2322,Water
3389,2322,Ground
3390,2323,Dark
3391,2324,Dark
3392,2325,Normal
3393,2326,Normal
3394,2327,Bug
3395,2328,Bug
3396,2329,Bug
3397,2329,Flying
3398,2330,Bug
3399,2331,Bug
3400,2331,Poison
3401,2332,Ground
3402,2333,Water
3403,2333,Grass
3404,2334,Water
3405,2334,Grass
3406,2335,Water
3407,2335,Grass
3408,2336,Grass
3409,2337,Grass
3410,2337,Dark
3411,2338,Grass
3412,2338,Dark
3413,2339,Normal
3414,2339,Flying
3415,2340,Normal
3416,2340,Flying
3417,2341,Water
3418,2341,Flying
3419,2342,Water
3420,2342,Flying
3421,2343,Ground
3422,2344,Psychic
3423,2344,Fairy
3424,2345,Psychic
3425,2345,Fairy
3426,2346,Psychic
3427,2346,Fairy
3428,2347,Bug
3429,2347,Water
3430,2348,Bug
3431,2348,Flying
3432,2349,Grass
3433,2350,Grass
3434,2350,Fighting
3435,2351,Normal
3436,2352,Normal
3437,2353,Normal
3438,2354,Poison
3439,2355,Bug
3440,2355,Ground
3441,2356,Bug
3442,2356,Flying
3443,2357,Bug
3444,2357,Ghost
3445,2358,Normal
3446,2359,Normal
3447,2360,Normal
3448,2361,Fighting
3449,2362,Fighting
3450,2363,Normal
3451,2363,Fairy
3452,2364,Rock
3453,2365,Grass
3454,2365,Poison
3455,2366,Poison
3456,2367,Normal
3457,2368,Normal
3458,2369,Dark
3459,2369,Ghost
3460,2370,Steel
3461,2370,Fairy
3462,2371,Steel
3463,2371,Rock
3464,2372,Steel
3465,2372,Rock
3466,2373,Steel
3467,2373,Rock
3468,2374,Fighting
3469,2374,Psychic
3470,2375,Fighting
3471,2375,Psychic
3472,2376,Electric
3473,2377,Poison
3474,2377,Ground
3475,2378,Electric
3476,2379,Electric
3477,2380,Electric
3478,2381,Bug
3479,2382,Bug
3480,2383,Grass
3481,2383,Poison
3482,2384,Poison
3483,2385,Poison
3484,2386,Water
3485,2386,Dark
3486,2387,Water
3487,2387,Dark
3488,2388,Poison
3489,2389,Water
3490,2390,Water
3491,2391,Fire
3492,2391,Ground
3493,2392,Fire
3494,2392,Ground
3495,2393,Fire
3496,2394,Psychic
3497,2395,Psychic
3498,2396,Normal
3499,2397,Ground
3500,2398,Ground
3501,2398,Dragon
3502,2399,Poison
3503,2400,Ground
3504,2400,Dragon
3505,2401,Grass
3506,2402,Grass
3507,2402,Dark
3508,2403,Normal
3509,2403,Flying
3510,2404,Dragon
3511,2404,Flying
3512,2405,Normal
3513,2406,Poison
3514,2407,Rock
3515,2407,Psychic
3516,2408,Rock
3517,2408,Psychic
3518,2409,Water
3519,2409,Ground
3520,2410,Poison
3521,2410,Ground
3522,2411,Water
3523,2411,Ground
3524,2412,Water
3525,2413,Water
3526,2413,Dark
3527,2414,Ground
3528,2414,Psychic
3529,2415,Ground
3530,2415,Psychic
3531,2416,Rock
3532,2416,Grass
3533,2417,Rock
3534,2417,Grass
3535,2418,Rock
3536,2418,Bug
3537,2419,Rock
3538,2419,Bug
3539,2420,Water
3540,2421,Fairy
3541,2422,Water
3542,2423,Normal
3543,2424,Normal
3544,2425,Ghost
3545,2426,Ghost
3546,2427,Ghost
3547,2428,Ghost
3548,2429,Grass
3549,2429,Flying
3550,2430,Psychic
3551,2431,Dark
3552,2432,Fairy
3553,2433,Psychic
3554,2434,Ice
3555,2435,Ice
3556,2436,Ice
3557,2436,Water
3558,2437,Ice
3559,2437,Water
3560,2438,Ice
3561,2438,Water
3562,2439,Water
3563,2440,Water
3564,2441,Water
3565,2442,Water
3566,2442,Rock
3567,2443,Fire
3568,2444,Water
3569,2445,Dragon
3570,2446,Dragon
3571,2447,Dragon
3572,2447,Flying
3573,2448,Steel
3574,2448,Psychic
3575,2449,Steel
3576,2449,Psychic
3577,2450,Steel
3578,2450,Psychic
3579,2451,Rock
3580,2452,Ice
3581,2453,Steel
3582,2454,Fire
3583,2455,Dragon
3584,2455,Psychic
3585,2456,Dragon
3586,2456,Psychic
3587,2457,Water
3588,2458,Ground
3589,2459,Dragon
3590,2459,Flying
3591,2460,Steel
3592,2460,Psychic
3593,2461,Psychic
3594,2462,Psychic
3595,2463,Psychic
3596,2464,Psychic
3597,2465,Grass
3598,2466,Grass
3599,2467,Grass
3600,2467,Ground
3601,2468,Normal
3602,2468,Fairy
3603,2469,Fire
3604,2470,Fire
3605,2470,Fighting
3606,2471,Fire
3607,2471,Fighting
3608,2472,Water
3609,2473,Water
3610,2474,Water
3611,2474,Steel
3612,2475,Normal
3613,2475,Flying
3614,2476,Normal
3615,2476,Flying
3616,2477,Normal
3617,2477,Flying
3618,2478,Normal
3619,2479,Fire
3620,2480,Normal
3621,2480,Fairy
3622,2481,Normal
3623,2481,Water
3624,2482,Bug
3625,2483,Bug
3626,2484,Electric
3627,2485,Electric
3628,2486,Electric
3629,2487,Grass
3630,2487,Poison
3631,2488,Grass
3632,2488,Poison
3633,2489,Rock
3634,2490,Rock
3635,2491,Poison
3636,2491,Flying
3637,2492,Rock
3638,2492,Steel
3639,2493,Rock
3640,2493,Steel
3641,2494,Bug
3642,2495,Bug
3643,2495,Grass
3644,2496,Bug
3645,2496,Ground
3646,2497,Bug
3647,2497,Steel
3648,2498,Bug
3649,2498,Flying
3650,2499,Bug
3651,2499,Flying
3652,2500,Bug
3653,2500,Flying
3654,2501,Electric
3655,2502,Water
3656,2503,Water
3657,2504,Poison
3658,2504,Flying
3659,2505,Grass
3660,2506,Grass
3661,2507,Water
3662,2508,Water
3663,2508,Ground
3664,2509,Normal
3665,2510,Ghost
3666,2510,Flying
3667,2511,Ghost
3668,2511,Flying
3669,2512,Normal
3670,2513,Normal
3671,2514,Ghost
3672,2515,Grass
3673,2515,Poison
3674,2516,Dark
3675,2516,Flying
3676,2517,Normal
3677,2518,Normal
3678,2519,Psychic
3679,2520,Poison
3680,2520,Dark
3681,2521,Poison
3682,2521,Dark
3683,2522,Steel
3684,2522,Psychic
3685,2523,Steel
3686,2523,Psychic
3687,2524,Rock
3688,2525,Psychic
3689,2525,Fairy
3690,2526,Grass
3691,2526,Poison
3692,2527,Normal
3693,2528,Normal
3694,2528,Flying
3695,2529,Ghost
3696,2529,Dark
3697,2530,Dragon
3698,2530,Ground
3699,2531,Dragon
3700,2531,Ground
3701,2532,Dragon
3702,2532,Ground
3703,2533,Normal
3704,2534,Fighting
3705,2535,Fighting
3706,2535,Steel
3707,2536,Ground
3708,2537,Grass
3709,2537,Poison
3710,2538,Ground
3711,2539,Poison
3712,2539,Bug
3713,2540,Poison
3714,2540,Dark
3715,2541,Poison
3716,2541,Fighting
3717,2542,Poison
3718,2542,Fighting
3719,2543,Grass
3720,2544,Water
3721,2545,Water
3722,2546,Water
3723,2546,Flying
3724,2547,Grass
3725,2547,Ice
3726,2548,Bug
3727,2548,Grass
3728,2549,Grass
3729,2549,Ice
3730,2550,Dark
3731,2550,Ice
3732,2551,Electric
3733,2551,Steel
3734,2552,Normal
3735,2553,Ground
3736,2553,Rock
3737,2554,Grass
3738,2555,Electric
3739,2556,Fire
3740,2557,Fairy
3741,2557,Flying
3742,2558,Bug
3743,2558,Flying
3744,2559,Bug
3745,2559,Grass
3746,2560,Grass
3747,2561,Ice
3748,2562,Ground
3749,2562,Flying
3750,2563,Ice
3751,2563,Ground
3752,2564,Normal
3753,2565,Psychic
3754,2565,Fighting
3755,2566,Rock
3756,2566,Steel
3757,2567,Ghost
3758,2568,Ice
3759,2568,Ghost
3760,2569,Electric
3761,2569,Ghost
3762,2570,Electric
3763,2570,Flying
3764,2571,Electric
3765,2571,Ice
3766,2572,Electric
3767,2572,Fire
3768,2573,Electric
3769,2573,Grass
3770,2574,Electric
3771,2574,Water
3772,2575,Bug
3773,2575,Poison
3774,2576,Psychic
3775,2577,Psychic
3776,2578,Psychic
3777,2579,Steel
3778,2579,Dragon
3779,2580,Water
3780,2580,Dragon
3781,2581,Fire
3782,2581,Steel
3783,2582,Normal
3784,2583,Ghost
3785,2583,Dragon
3786,2584,Ghost
3787,2584,Dragon
3788,2585,Psychic
3789,2586,Water
3790,2587,Bug
3791,2587,Poison
3792,2588,Water
3793,2589,Dark
3794,2590,Grass
3795,2591,Grass
3796,2591,Flying
3797,2592,Normal
3798,2593,Bug
3799,2594,Dark
3800,2595,Dragon
3801,2596,Electric
3802,2597,Fighting
3803,2598,Fire
3804,2599,Flying
3805,2600,Ghost
3806,2601,Grass
3807,2602,Ground
3808,2603,Ice
3809,2604,Poison
3810,2605,Psychic
3811,2606,Rock
3812,2607,Steel
3813,2608,Water
3814,2609,Fairy
3815,2610,Psychic
3816,2610,Fire
3817,2611,Grass
3818,2612,Grass
3819,2613,Grass
3820,2614,Fire
3821,2615,Fire
3822,2615,Fighting
3823,2616,Fire
3824,2617,Ground
3825,2618,Fire
3826,2618,Fighting
3827,2619,Water
3828,2620,Water
3829,2621,Water
3830,2622,Normal
3831,2623,Normal
3832,2624,Normal
3833,2625,Normal
3834,2626,Normal
3835,2627,Dark
3836,2628,Ground
3837,2629,Dark
3838,2630,Grass
3839,2631,Grass
3840,2632,Fire
3841,2633,Fire
3842,2634,Water
3843,2635,Water
3844,2636,Psychic
3845,2637,Psychic
3846,2638,Normal
3847,2638,Flying
3848,2639,Normal
3849,2640,Normal
3850,2640,Flying
3851,2641,Normal
3852,2641,Flying
3853,2642,Electric
3854,2643,Electric
3855,2644,Rock
3856,2645,Rock
3857,2646,Rock
3858,2647,Psychic
3859,2647,Flying
3860,2648,Psychic
3861,2648,Flying
3862,2649,Ground
3863,2650,Normal
3864,2651,Ground
3865,2651,Steel
3866,2652,Normal
3867,2653,Fighting
3868,2654,Fighting
3869,2655,Fighting
3870,2656,Water
3871,2657,Water
3872,2657,Ground
3873,2658,Water
3874,2658,Ground
3875,2659,Fighting
3876,2660,Fighting
3877,2661,Water
3878,2662,Bug
3879,2662,Grass
3880,2663,Bug
3881,2663,Grass
3882,2664,Bug
3883,2664,Grass
3884,2665,Bug
3885,2665,Poison
3886,2666,Bug
3887,2666,Poison
3888,2667,Bug
3889,2667,Poison
3890,2668,Grass
3891,2668,Fairy
3892,2669,Grass
3893,2669,Fairy
3894,2670,Grass
3895,2671,Grass
3896,2672,Water
3897,2673,Water
3898,2674,Water
3899,2675,Ground
3900,2675,Dark
3901,2676,Ground
3902,2676,Dark
3903,2677,Ground
3904,2677,Dark
3905,2678,Fire
3906,2679,Fire
3907,2680,Grass
3908,2681,Bug
3909,2681,Rock
3910,2682,Bug
3911,2682,Rock
3912,2683,Dark
3913,2683,Fighting
3914,2684,Fighting
3915,2685,Dark
3916,2685,Fighting
3917,2686,Psychic
3918,2686,Flying
3919,2687,Ghost
3920,2688,Ghost
3921,2689,Water
3922,2689,Rock
3923,2690,Water
3924,2690,Rock
3925,2691,Rock
3926,2691,Flying
3927,2692,Rock
3928,2692,Flying
3929,2693,Poison
3930,2694,Poison
3931,2695,Fighting
3932,2696,Dark
3933,2697,Dark
3934,2698,Normal
3935,2699,Normal
3936,2700,Psychic
3937,2701,Psychic
3938,2702,Psychic
3939,2703,Psychic
3940,2704,Psychic
3941,2705,Psychic
3942,2706,Fire
3943,2707,Water
3944,2707,Flying
3945,2708,Water
3946,2708,Flying
3947,2709,Ice
3948,2710,Ice
3949,2711,Ice
3950,2712,Normal
3951,2712,Grass
3952,2713,Normal
3953,2713,Grass
3954,2714,Electric
3955,2714,Flying
3956,2715,Bug
3957,2716,Bug
3958,2716,Steel
3959,2717,Fire
3960,2718,Grass
3961,2718,Poison
3962,2719,Grass
3963,2719,Poison
3964,2720,Water
3965,2720,Ghost
3966,2721,Water
3967,2721,Ghost
3968,2722,Water
3969,2723,Bug
3970,2723,Electric
3971,2724,Bug
3972,2724,Electric
3973,2725,Grass
3974,2725,Steel
3975,2726,Grass
3976,2726,Steel
3977,2727,Steel
3978,2728,Fire
3979,2728,Flying
3980,2729,Water
3981,2730,Steel
3982,2731,Steel
3983,2732,Electric
3984,2733,Electric
3985,2734,Electric
3986,2735,Psychic
3987,2736,Psychic
3988,2737,Ghost
3989,2737,Fire
3990,2738,Ghost
3991,2738,Fire
3992,2739,Ghost
3993,2739,Fire
3994,2740,Water
3995,2741,Dragon
3996,2742,Dragon
3997,2743,Dragon
3998,2744,Ice
3999,2745,Ice
4000,2746,Ice
4001,2747,Bug
4002,2748,Bug
4003,2749,Ground
4004,2749,Electric
4005,2750,Fighting
4006,2751,Water
4007,2751,Fighting
4008,2752,Fighting
4009,2753,Dragon
4010,2754,Ground
4011,2754,Ghost
4012,2755,Ground
4013,2755,Ghost
4014,2756,Dark
4015,2756,Steel
4016,2757,Dark
4017,2757,Steel
4018,2758,Normal
4019,2759,Normal
4020,2759,Flying
4021,2760,Normal
4022,2760,Flying
4023,2761,Dark
4024,2761,Flying
4025,2762,Psychic
4026,2763,Dark
4027,2763,Flying
4028,2764,Fire
4029,2765,Bug
4030,2765,Steel
4031,2766,Dark
4032,2766,Dragon
4033,2767,Dark
4034,2767,Dragon
4035,2768,Dark
4036,2768,Dragon
4037,2769,Bug
4038,2769,Fire
4039,2770,Bug
4040,2770,Fire
4041,2771,Steel
4042,2771,Fighting
4043,2772,Rock
4044,2772,Fighting
4045,2773,Psychic
4046,2774,Grass
4047,2774,Fighting
4048,2775,Flying
4049,2776,Flying
4050,2777,Electric
4051,2777,Flying
4052,2778,Electric
4053,2778,Flying
4054,2779,Dragon
4055,2779,Fire
4056,2780,Dragon
4057,2780,Electric
4058,2781,Ground
4059,2781,Flying
4060,2782,Ground
4061,2782,Flying
4062,2783,Dragon
4063,2783,Ice
4064,2784,Dragon
4065,2784,Ice
4066,2785,Dragon
4067,2785,Ice
4068,2786,Water
4069,2786,Fighting
4070,2787,Water
4071,2787,Fighting
4072,2788,Normal
4073,2788,Psychic
4074,2789,Bug
4075,2789,Steel
4076,2790,Bug
4077,2790,Steel
4078,2791,Bug
4079,2791,Steel
4080,2792,Bug
4081,2792,Steel
4082,2793,Bug
4083,2793,Steel
4084,2794,Psychic
4085,2795,Grass
4086,2796,Grass
4087,2797,Grass
4088,2797,Fighting
4089,2798,Fire
4090,2799,Fire
4091,2800,Fire
4092,2800,Psychic
4093,2801,Water
4094,2802,Water
4095,2803,Water
4096,2803,Dark
4097,2804,Normal
4098,2805,Fighting
4099,2806,Normal
4100,2806,Ground
4101,2807,Normal
4102,2807,Flying
4103,2808,Fire
4104,2808,Flying
4105,2809,Fire
4106,2809,Flying
4107,2810,Bug
4108,2811,Bug
4109,2812,Bug
4110,2812,Flying
4111,2813,Bug
4112,2813,Flying
4113,2814,Bug
4114,2814,Flying
4115,2815,Fire
4116,2815,Normal
4117,2816,Fire
4118,2816,Normal
4119,2817,Fairy
4120,2818,Fighting
4121,2819,Fairy
4122,2820,Fairy
4123,2821,Grass
4124,2822,Grass
4125,2823,Fighting
4126,2824,Fighting
4127,2824,Dark
4128,2825,Normal
4129,2826,Psychic
4130,2827,Psychic
4131,2828,Psychic
4132,2829,Steel
4133,2829,Ghost
4134,2830,Fighting
4135,2831,Steel
4136,2831,Ghost
4137,2832,Steel
4138,2832,Ghost
4139,2833,Fairy
4140,2834,Fairy
4141,2835,Fairy
4142,2836,Fairy
4143,2837,Dark
4144,2837,Psychic
4145,2838,Dark
4146,2838,Psychic
4147,2839,Rock
4148,2839,Water
4149,2840,Rock
4150,2840,Water
4151,2841,Grass
4152,2841,Poison
4153,2842,Poison
4154,2842,Water
4155,2843,Poison
4156,2843,Dragon
4157,2844,Water
4158,2845,Water
4159,2846,Electric
4160,2846,Normal
4161,2847,Electric
4162,2847,Normal
4163,2848,Rock
4164,2848,Dragon
4165,2849,Rock
4166,2849,Dragon
4167,2850,Rock
4168,2850,Ice
4169,2851,Rock
4170,2851,Ice
4171,2852,Water
4172,2853,Grass
4173,2853,Poison
4174,2854,Fairy
4175,2855,Fighting
4176,2855,Flying
4177,2856,Electric
4178,2856,Fairy
4179,2857,Rock
4180,2857,Fairy
4181,2858,Dragon
4182,2859,Dragon
4183,2860,Dragon
4184,2861,Steel
4185,2861,Fairy
4186,2862,Ghost
4187,2862,Grass
4188,2863,Ghost
4189,2863,Grass
4190,2864,Grass
4191,2864,Poison
4192,2865,Ghost
4193,2865,Grass
4194,2866,Ghost
4195,2866,Grass
4196,2867,Ghost
4197,2867,Grass
4198,2868,Ghost
4199,2868,Grass
4200,2869,Ghost
4201,2869,Grass
4202,2870,Ghost
4203,2870,Grass
4204,2871,Ghost
4205,2871,Grass
4206,2872,Ghost
4207,2872,Grass
4208,2873,Ice
4209,2874,Ice
4210,2875,Flying
4211,2875,Dragon
4212,2876,Flying
4213,2876,Dragon
4214,2877,Fairy
4215,2878,Dark
4216,2878,Flying
4217,2879,Dragon
4218,2879,Ground
4219,2880,Rock
4220,2880,Fairy
4221,2881,Water
4222,2881,Poison
4223,2882,Psychic
4224,2882,Ghost
4225,2883,Psychic
4226,2883,Dark
4227,2884,Fire
4228,2884,Water
4229,2885,Water
4230,2885,Poison
4231,2886,Rock
4232,2886,Ground
4233,2887,Rock
4234,2887,Ground
4235,2888,Rock
4236,2888,Ground
4237,2889,Fire
4238,2890,Fire
4239,2891,Water
4240,2891,Psychic
4241,2892,Water
4242,2893,Water
4243,2893,Psychic
4244,2894,Electric
4245,2894,Steel
4246,2895,Electric
4247,2895,Steel
4248,2896,Normal
4249,2896,Flying
4250,2897,Normal
4251,2897,Flying
4252,2898,Normal
4253,2898,Flying
4254,2899,Water
4255,2900,Water
4256,2900,Ice
4257,2901,Poison
4258,2902,Poison
4259,2903,Water
4260,2904,Water
4261,2905,Water
4262,2905,Ice
4263,2906,Ghost
4264,2906,Poison
4265,2907,Ghost
4266,2907,Poison
4267,2908,Ghost
4268,2908,Poison
4269,2909,Rock
4270,2909,Ground
4271,2910,Psychic
4272,2911,Psychic
4273,2912,Water
4274,2913,Water
4275,2914,Ground
4276,2914,Fire
4277,2915,Rock
4278,2915,Dark
4279,2916,Steel
4280,2916,Fairy
4281,2917,Fighting
4282,2917,Psychic
4283,2918,Ice
4284,2919,Dark
4285,2919,Fire
4286,2920,Water
4287,2920,Psychic
4288,2921,Psychic
4289,2922,Dragon
4290,2922,Fairy
4291,2923,Dark
4292,2923,Ghost
4293,2924,Bug
4294,2924,Steel
4295,2925,Grass
4296,2925,Ice
4297,2926,Rock
4298,2926,Fairy
4299,2927,Fire
4300,2927,Flying
4301,2928,Electric
4302,2928,Dragon
4303,2929,Dragon
4304,2929,Flying
4305,2930,Bug
4306,2930,Fighting
4307,2931,Fire
4308,2931,Ground
4309,2932,Dragon
4310,2932,Ground
4311,2933,Steel
4312,2933,Ground
4313,2934,Psychic
4314,2934,Fairy
4315,2935,Psychic
4316,2935,Fighting
4317,2936,Water
4318,2936,Ground
4319,2937,Grass
4320,2938,Dragon
4321,2938,Flying
4322,2939,Dragon
4323,2939,Psychic
4324,2940,Grass
4325,2940,Poison
4326,2941,Steel
4327,2941,Psychic
4328,2942,Bug
4329,2942,Poison
4330,2943,Fighting
4331,2943,Steel
4332,2944,Fire
4333,2944,Fighting
4334,2945,Water
4335,2945,Dark
4336,2946,Grass
4337,2946,Dragon
4338,2947,Normal
4339,2947,Fairy
4340,2948,Bug
4341,2948,Flying
4342,2949,Fire
4343,2950,Ghost
4344,2950,Poison
4345,2951,Water
4346,2952,Psychic
4347,2953,Steel
4348,2953,Ghost
4349,2954,Fire
4350,2954,Dragon
4351,2955,Water
4352,2955,Dark
4353,2956,Dark
4354,2957,Steel
4355,2958,Ice
4356,2959,Psychic
4357,2959,Fighting
4358,2960,Ghost
4359,2961,Normal
4360,2961,Fighting
4361,2962,Electric
4362,2963,Water
4363,2964,Dragon
4364,2964,Psychic
4365,2965,Rock
4366,2965,Poison
4367,2966,Normal
4368,2966,Flying
4369,2967,Fire
4370,2967,Psychic
4371,2968,Normal
4372,2969,Normal
4373,2969,Fighting
4374,2970,Rock
4375,2970,Flying
4376,2971,Water
4377,2972,Ice
4378,2972,Bug
4379,2973,Rock
4380,2974,Rock
4381,2975,Water
4382,2975,Fighting
4383,2976,Water
4384,2976,Fighting
4385,2977,Ghost
4386,2977,Steel
4387,2978,Electric
4388,2978,Dragon
4389,2979,Ground
4390,2979,Dark
4391,2980,Electric
4392,2980,Water
4393,2981,Normal
4394,2981,Dark
4395,2982,Fighting
4396,2982,Dark
4397,2983,Ice
4398,2983,Bug
4399,2984,Normal
4400,2984,Fighting
4401,2985,Flying
4402,2985,Fighting
4403,2986,Grass
4404,2986,Ghost
4405,2987,Grass
4406,2987,Ghost
4407,2988,Fire
4408,2988,Poison
